reaction,healthy_only,covid_only,shared,n_healthy_active,n_covid_active
SPHMYLN18122_hs_SECt,False,False,False,0,0
SPHMYLN181221_hs_SECt,False,False,False,0,0
SPHMYLN18123_hs_SECt,False,False,False,0,0
SPHMYLN1824_hs_SECt,False,False,False,0,0
SPHMYLN1825_hs_SECt,False,False,False,0,0
3AIBt1,False,False,True,5,4
APRGSTRNt1e,False,False,True,5,4
DIGALSGALSIDEATPte,False,False,True,2,4
PAIL_hs_t1e,False,False,False,0,0
PAILR_HSt1e,False,False,True,5,4
PAILPALM_HSt1e,False,False,True,5,4
PAILSTE_HSt1e,False,False,True,5,4
PCHOL2LINL_HSt1e,False,False,True,4,4
PCHOL2OLE_HSt1e,False,False,True,4,4
PCHOL2STE_HSt1e,False,False,True,4,4
PCHOLAR_HSt1e,False,False,True,4,4
PCHOLDOC_HSt1e,False,False,True,4,4
PCHOLEIC_HSt1e,False,False,True,4,4
PCHOLET_HSt1e,False,False,True,4,4
PCHOLHEP_HSt1e,False,False,True,4,4
PCHOLLINL_HSt1e,False,False,True,4,4
PCHOLMYR_Hst1e,False,False,True,4,4
PCHOLN15_HSt1e,False,False,True,4,4
PCHOLN183_HSt1e,False,False,True,4,4
PCHOLN1836_HSt1e,False,False,True,4,4
PCHOLN19_HSt1e,False,False,True,4,4
PCHOLN201_HSt1e,False,False,True,4,4
PCHOLN203_HSt1e,False,False,True,4,4
PCHOLN204_HSt1e,False,False,True,4,4
PCHOLN205_HSt1e,False,False,True,4,4
PCHOLN224_HSt1e,False,False,True,4,4
PCHOLN225_HSt1e,False,False,True,4,4
PCHOLN2254_HSt1e,False,False,True,4,4
PCHLN225_HSt1e,False,False,True,4,4
PCHOLN264_HSt1e,False,False,True,4,4
PCHOLOLE_HSt1e,False,False,True,4,4
PEPALM_HSt1e,False,False,True,4,4
PCHOLPALME-HSt1e,False,False,True,4,4
PCHOLSTE_HSt1e,False,False,True,4,4
PE12_HSt1e,False,False,True,4,4
Pe13_HSt1e,False,False,True,4,4
PE14_HSt1e,False,False,True,4,4
PE15_HSt1e,False,False,True,4,4
PE161_HSt1e,False,False,True,4,4
PE17_HSt1e,False,False,True,4,4
PE203_HSt1e,False,False,True,4,4
PE226_HSt1e,False,False,True,4,4
PE2LINL_HSt1e,False,False,True,4,4
PEAR_HSt1e,False,False,True,4,4
PEDH203_HSt1e,False,False,True,4,4
PELINL_HSt1e,False,False,True,4,4
PEOLE_HSt1e,False,False,True,4,4
PELPALM_HSt1e,False,False,True,4,4
PESTE_HSt1e,False,False,True,4,4
SPHMYLN_HsATPte,False,False,True,2,4
SPHMYLN180241_hs_ATPt,False,False,True,2,4
SPHMYLN180241_hs_t1,False,False,True,2,4
SPHMYLN18114_hs_ATPt,False,False,True,2,4
SPHMYLN18114_hs_t1,False,False,True,2,4
SPHMYLN18115_hs_ATPt,False,False,True,2,4
SPHMYLN18115_hs_t1,False,False,True,2,4
SPHMYLN18116_hs_ATPt,False,False,True,2,4
SPHMYLN18116_hs_t1,False,False,True,2,4
SPHMYLN181161_hs_ATPt,False,False,True,2,4
SPHMYLN181161_hs_t1,False,False,True,2,4
SPHMYLN18117_hs_ATPt,False,False,True,2,4
SPHMYLN18117_hs_t1,False,False,True,2,4
SPHMYLN18118_hs_ATPt,False,False,True,2,4
SPHMYLN18118_hs_t1,False,False,True,2,4
SPHMYLN181181_hs_ATPt,False,False,True,2,4
SPHMYLN181181_hs_t1,False,False,True,2,4
SPHMYLN18120_hs_ATPt,False,False,True,2,4
SPHMYLN18120_hs_t1,False,False,True,2,4
SPHMYLN181201_hs_ATPt,False,False,True,2,4
SPHMYLN181201_hs_t1,False,False,True,2,4
SPHMYLN18121_hs_ATPt,False,False,True,2,4
SPHMYLN18121_hs_t1,False,False,True,2,4
SPHMYLN18122_hs_ATPt,False,False,True,2,4
SPHMYLN18122_hs_t1,False,False,True,2,4
SPHMYLN181221_hs_ATPt,False,False,True,2,4
SPHMYLN181221_hs_t1,False,False,True,2,4
SPHMYLN18123_hs_ATPt,False,False,True,2,4
SPHMYLN18123_hs_t1,False,False,True,2,4
SPHMYLN1824_hs_ATPt,False,False,True,2,4
SPHMYLN1824_hs_t1,False,False,True,2,4
SPHMYLN1825_hs_ATPt,False,False,True,2,4
SPHMYLN1825_hs_t1,False,False,True,2,4
2HXIC_Lt1e,False,False,True,5,4
2HXIC_Lt2e,False,False,True,5,4
2HYDOGOAT3t,True,False,False,2,0
2HYDOGte,True,False,False,2,0
GLUTAROAT3t,True,False,False,1,0
GLUTARte,True,False,False,1,0
THEXDDm,False,False,True,5,4
THEXDDtm,False,False,False,0,0
THEXDDte,False,False,False,0,0
EX_thexdd[e],False,False,False,0,0
HEXDTRm,False,False,True,5,4
HEXDTRtm,False,False,True,5,4
HEXDTRte,False,False,True,3,4
EX_hexdtr[e],False,False,False,0,0
HPDECECOAm,False,False,True,4,2
HPDECEm,False,False,True,4,2
HPDECEtm,False,False,False,0,0
HPDECEte,False,False,False,0,0
EX_hpdece[e],False,False,False,0,0
EIC21114TRc,False,False,True,5,4
EIC21114TRte,False,False,True,3,3
EX_eic21114tr[e],False,False,False,0,0
5EIPENCm,False,False,True,5,4
5EIPENCtm,False,False,False,0,0
5EIPENCte,False,False,False,0,0
EX_5eipenc[e],False,False,False,0,0
T4HCINNMte,False,False,True,5,4
ANDRSTNDNte,False,False,False,0,0
EANDRSTRNte,False,False,False,0,0
AHANDROSTANte,False,False,True,1,2
ANDRSTANDRte,False,False,False,0,0
CE2209te,False,False,False,0,0
C05301te,False,False,True,1,1
C05299te,False,False,False,0,0
C05302te,False,True,False,0,1
CE5072te,False,False,False,0,0
11DOCRTSLte,False,False,False,0,0
11DOCRTSTRNte,False,False,False,0,0
PRGNLONEte,False,False,False,0,0
CE2211te,False,False,False,0,0
17AHPRGSTRNte,False,False,False,0,0
17AHPRGNLONEte,False,False,False,0,0
C03681te,False,False,False,0,0
PRGNLONESte,False,False,False,0,0
CE1352te,False,False,False,0,0
MMAt2e,False,False,False,0,0
C05769te,False,False,True,2,1
SAMHISTAe,False,False,True,5,4
CE2006te,False,False,True,1,4
GLCRt1,False,False,True,5,4
2HYOXPLCte,False,False,True,3,3
N8ASPMDte,False,True,False,0,2
MHISTAte,False,False,True,2,2
CE4890te2,False,False,True,5,4
C09642te,False,False,True,5,4
2OBUTt,False,False,True,5,4
PPP9ABCte,True,False,False,1,0
MLTHFte,False,True,False,0,1
TYMte2,False,False,True,5,4
TRYPTAte,False,False,True,5,4
CE4890te,False,False,True,5,4
SELMETHte,True,False,False,1,0
CE7090te,False,False,True,1,3
CE7085te,False,False,True,1,2
CE7096te,False,False,True,1,2
CE4877te,False,False,True,1,3
CE1447te,False,False,True,1,3
C05769te3,True,False,False,1,0
C05770te4,False,True,False,0,2
C05770te,False,False,True,3,1
MLTHFte3,False,False,True,4,3
CE2705t,False,False,False,0,0
SPHS1Pt2e,False,False,True,3,4
MMAte,True,False,False,1,0
PTRCARGte,False,False,True,2,3
MLTHFte2,False,False,True,4,3
TYMte,False,False,True,5,4
13DAMPPte,False,False,True,3,4
HDD2CRNte2,False,False,False,0,0
MLTHFte1,False,False,True,5,4
ARGN1ASPMDte,False,False,False,0,0
CE1918te,False,False,True,1,3
34DHPHAte,False,False,True,3,4
34DHOXMANDte,False,False,True,5,4
CE6205te,False,False,True,1,1
1A25DHVITD3te,False,False,True,4,3
ISOBUTtm,False,False,True,2,2
ISOBUTte,False,False,True,2,2
EX_CE4969[e],False,False,False,0,0
NACCYStm,False,False,True,5,4
NACCYSte,False,False,True,5,3
EX_CE1310[e],False,True,False,0,1
T4HCINNMtm,False,False,True,5,4
EX_T4hcinnm[e],False,True,False,0,1
4HBZte,False,False,True,5,4
SUCSALtm,False,False,True,5,4
SUCSALte,False,False,True,5,4
EX_sucsal[e],False,False,False,0,0
CE7081tr,True,False,False,2,0
CE7081tm,False,False,False,0,0
EX_CE7081[e],False,False,False,0,0
12HARACHDtr,False,False,False,0,0
12HARACHDte,False,False,False,0,0
EX_12harachd[e],False,False,False,0,0
18HARACHDtr,False,False,False,0,0
18HARACHDte,False,False,False,0,0
EX_18harachd[e],False,False,False,0,0
SQLtr,False,False,False,0,0
SQLte,False,False,False,0,0
EX_sql[e],False,False,False,0,0
ORN_Dtx,False,False,True,5,4
ORN_Dte,False,False,True,5,4
EX_andrstndn[e],False,False,False,0,0
DHEAte,False,False,False,0,0
EX_dhea[e],False,False,False,0,0
EANDRSTRNtr,False,False,False,0,0
EX_eandrstrn[e],False,False,False,0,0
AHANDROSTANtr,False,False,False,0,0
ANDRSTANDRtr,False,False,True,5,2
EX_andrstandn[e],False,False,False,0,0
EX_CE2209[e],False,False,False,0,0
ESTRONEte,False,False,False,0,0
EX_estrone[e],False,False,False,0,0
C05298te,False,False,False,0,0
EX_C05298[e],False,False,False,0,0
EX_C05301[e],False,False,False,0,0
EX_C05299[e],False,False,False,0,0
EX_C05302[e],False,False,False,0,0
EX_CE5072[e],False,False,False,0,0
EX_11docrtsl[e],False,False,False,0,0
EX_11docrtstrn[e],False,False,False,0,0
EX_prgnlone[e],False,False,False,0,0
EX_CE2211[e],False,False,False,0,0
EX_17ahprgstrn[e],False,False,False,0,0
EX_17ahprgnlone[e],False,False,False,0,0
EX_C03681[e],False,False,False,0,0
HC02020tr,False,False,False,0,0
HC02020te,False,False,False,0,0
EX_HC02020[e],False,False,False,0,0
EX_prgnlones[e],False,False,False,0,0
EX_CE1352[e],False,False,False,0,0
XOL24OHtr,True,False,False,1,0
XOL24OHte,False,False,False,0,0
EX_xol24oh[e],False,False,False,0,0
XOL27OHte,False,False,False,0,0
EX_xol27oh[e],False,False,False,0,0
XOL25OHtr,False,False,False,0,0
XOL25OHte,False,False,False,0,0
EX_xol25oh[e],False,False,False,0,0
DSMSTEROLtr,False,False,True,4,1
DSMSTEROLte,False,False,False,0,0
EX_dsmsterol[e],False,False,False,0,0
CHSTEROLSte,False,False,False,0,0
EX_chsterols[e],False,False,False,0,0
13_CIS_RETNte,False,False,True,5,4
EX_13_cis_retn[e],False,False,True,1,1
CE1617te,False,False,True,5,4
EX_CE1617[e],False,False,False,0,0
HC00460te,False,False,True,5,3
EX_HC00460[e],False,False,False,0,0
EX_34dhoxmand[e],False,False,False,0,0
FNA5MOXAMte,False,False,False,0,0
EX_fna5moxam[e],False,False,False,0,0
EX_CE7090[e],False,False,False,0,0
EX_CE7085[e],False,False,False,0,0
EX_CE7096[e],False,False,False,0,0
EX_CE4877[e],False,False,False,0,0
EX_CE1447[e],False,False,False,0,0
EX_CE2006[e],False,False,False,0,0
CE1401te,False,False,True,5,4
EX_CE1401[e],False,False,False,0,0
GLUCYSte,False,False,True,5,4
EX_glucys[e],False,False,False,0,0
EX_n8aspmd[e],False,False,False,0,0
EX_CE6205[e],False,False,False,0,0
MELATNte,False,False,False,0,0
EX_melatn[e],False,False,False,0,0
6HOXMELATNte,False,False,False,0,0
EX_6hoxmelatn[e],False,False,False,0,0
EX_trypta[e],False,False,False,0,0
C10164te,False,False,False,0,0
EX_C10164[e],False,False,False,0,0
EX_CE4890[e],False,False,False,0,0
EX_C09642[e],False,False,False,0,0
C05767te,False,False,True,5,4
EX_C05767[e],False,False,True,2,1
EX_mhista[e],False,False,False,0,0
PPBNGte,False,False,True,5,4
EX_ppbng[e],False,False,True,1,1
EX_13dampp[e],False,False,False,0,0
EX_mma[e],False,False,False,0,0
12PPDRte,False,False,True,5,4
EX_12ppd_R[e],False,False,False,0,0
AMETAMte,False,True,False,0,1
EX_ametam[e],False,False,False,0,0
XYLULte,False,False,True,5,4
EX_xylu_L[e],False,False,False,0,0
XYLUDte,False,False,True,5,4
EX_xylu_D[e],False,False,True,1,2
GLCNte,False,False,True,5,4
CE0737te,False,False,True,2,1
EX_CE0737[e],False,False,False,0,0
EX_sphings[e],False,False,False,0,0
HDD2CRNte,False,True,False,0,1
EX_hdd2crn[e],False,False,False,0,0
IM4ACte,False,False,True,5,4
EX_im4ac[e],False,False,False,0,0
EX_CE1918[e],False,False,False,0,0
EX_mlthf[e],False,False,False,0,0
EX_ppp9[e],False,False,False,0,0
AACTte,False,False,True,5,4
EX_aact[e],False,False,False,0,0
EX_CE2705[e],False,False,False,0,0
SPHGNte,False,False,True,1,1
EX_sphgn[e],False,False,False,0,0
SELMETHt2e,True,False,False,1,0
EX_N1aspmd[e],False,False,False,0,0
C13856te,False,False,False,0,0
1A25DHVITD3t2e,False,False,True,4,3
EX_1a25dhvitd3[e],False,False,False,0,0
CE2049te,False,True,False,0,1
EX_CE2049[e],False,False,False,0,0
CE2047te,False,True,False,0,1
EX_CE2047[e],False,False,False,0,0
LANOSTte,False,False,False,0,0
FDPte,False,False,True,5,4
EX_fdp[e],False,False,False,0,0
LANOSTtr,False,False,True,1,1
HC00005te,False,False,True,3,3
EX_HC00005[e],False,False,False,0,0
HC00005t1e,False,False,True,3,3
HC00006te,True,False,False,1,0
EX_HC00006[e],False,False,False,0,0
HC00006t1e,False,False,False,0,0
HC00007te,False,True,False,0,1
EX_HC00007[e],False,False,False,0,0
HC00007t1e,False,True,False,0,1
HC00008te,False,False,False,0,0
EX_HC00008[e],False,False,False,0,0
HC00008t1e,False,False,False,0,0
HC00009te,False,False,True,1,2
EX_HC00009[e],False,False,False,0,0
HC00009t1e,False,False,True,1,2
DOPASULT4,False,False,True,1,2
UDPG4DOPA,False,False,True,4,4
UDPG3DOPA,False,False,True,4,4
TYRDOPOX,False,True,False,0,1
34DHPEAR,False,False,True,5,4
DOPA4SFt,False,False,True,1,2
EX_dopa4sf[e],False,False,False,0,0
DOPA4GLCURt,False,False,True,1,4
EX_dopa4glcur[e],False,False,False,0,0
DOPA3GLCURt,False,False,True,1,4
EX_dopa3glcur[e],False,False,False,0,0
DOPACHRMDC,False,False,True,5,4
CE5026t,False,False,True,5,4
GGTe_1,False,False,True,5,3
CYSGLYPTASEe_1,False,False,False,0,0
CE1261t,False,False,True,5,4
DOPAOQCYS,False,False,True,3,4
LACROX,False,False,False,0,0
NADPQNOXR,False,False,True,4,4
NADQNOXR,False,False,True,4,4
DACT,False,False,True,5,4
DACGST,False,False,True,5,1
4GLU56DIHDINDt,False,False,False,0,0
EX_4glu56dihdind[e],False,False,False,0,0
5CYSDOPAt,False,False,True,3,4
EX_5cysdopa[e],False,False,False,0,0
CE5025t,False,False,True,5,4
EX_CE5025[e],False,False,False,0,0
CE2172t,False,False,True,5,4
EX_CE2172[e],False,False,False,0,0
CE5629t,True,False,False,3,0
EX_CE5629[e],False,False,False,0,0
BGAL1l,False,False,True,5,4
BGAL2l,False,False,True,4,4
BGAL3l,False,False,True,5,4
CRMte,False,False,True,5,3
EX_gluside_hs[e],False,False,False,0,0
GA1tl,False,False,True,4,4
GBA2e,False,False,True,5,3
GLA2l,False,False,True,3,1
GLUSIDEte,False,False,True,1,2
GLUSIDEtg,False,False,False,0,0
GLUSIDEtl,True,False,False,3,0
GM1tl,False,False,True,5,4
HEXA1l,False,False,True,3,2
HEXA2l,False,False,True,5,3
HEXAHBl,False,False,True,3,4
NEU11l,False,False,True,2,1
NEU21,False,False,False,0,0
NEU22,False,False,False,0,0
NEU24,False,False,False,0,0
NEU310e,False,False,True,4,4
NEU33e,False,False,True,5,4
NEU34e,False,False,True,5,4
NEU36e,False,False,True,5,4
NEU39e,False,False,True,4,4
SMS21e,False,False,False,0,0
SMSn,False,False,False,0,0
SPHMYLNte,False,False,False,0,0
SPHMYLNtl2,False,False,True,2,4
SPMD3n,False,False,False,0,0
RE3477C1,False,False,True,3,2
NO2te,False,False,True,5,4
WHTSTSTERONEtr,False,False,True,4,2
UDPGALt2n,False,False,True,1,1
UDPGALt2r,False,False,True,3,1
TETTET6COAtm,True,False,False,5,0
TETPENT6COAtm,False,False,True,5,1
TETPENT3COAtm,True,False,False,5,0
PCHOL_HStn,False,False,False,0,0
CHOLPtn,False,False,True,5,4
LCYSTtm,False,False,True,5,4
34DHPEt,False,False,True,5,4
EX_34dhpe[c],False,False,False,0,0
GALSIDEter,False,False,True,1,2
GALSIDEtn,False,False,True,1,2
CERT1tn,False,False,True,1,1
GD1Atg,False,False,False,0,0
ATPtg,False,False,True,5,4
GD1Btl,False,False,True,5,4
GD3tlc,False,False,True,4,2
PAPtl,True,False,False,1,0
CATr,False,False,True,2,1
S2L2N2M2Mtl,False,False,True,3,1
EX_pail_hs[e],False,False,False,0,0
EX_CE1243[e],False,False,False,0,0
EX_CE5026[e],False,False,False,0,0
EX_5cysgly34dhphe[e],False,False,False,0,0
EX_CE1261[e],False,False,False,0,0
EX_ga1_hs[e],False,False,False,0,0
EX_gm1_hs[e],False,False,False,0,0
EX_gm1b_hs[e],False,False,False,0,0
EX_gd1b_hs[e],False,False,False,0,0
EX_gt1b_hs[e],False,False,False,0,0
EX_nadh[e],False,False,False,0,0
12DHCHOLabc,False,False,True,3,3
12DHCHOLt,False,True,False,0,2
12DHCHOLt2,False,False,True,3,1
3DHCAS,False,False,False,0,0
3DHCDCHOLabc,False,False,True,3,3
3DHCDCHOLt,False,False,True,2,2
3DHCDCHOLt2,False,False,True,1,2
3DHCHOLabc,False,False,True,3,3
3DHCHOLt,False,False,True,2,2
3DHCHOLt2,False,False,True,1,4
3DHDCAabc,False,False,True,3,2
3DHDCAS,True,False,False,1,0
3DHDCAt,False,False,True,2,1
3DHDCAt2,False,True,False,0,2
3DHLCAabc,False,False,True,3,2
3DHLCAt,False,False,True,3,1
3DHLCAt2,False,True,False,0,1
7DHCDCHOLabc,False,False,True,3,3
7DHCDCHOLt,False,False,True,2,2
7DHCDCHOLt2,False,False,True,1,1
7DHCHOLabc,False,False,True,3,3
7DHCHOLt,False,False,True,3,1
7DHCHOLt2,False,True,False,0,2
CA24GSc,True,False,False,1,0
CA24GSr,False,False,False,0,0
CA24Gte,True,False,False,1,0
CA24Gtr,False,False,False,0,0
CA3Sabc,False,False,True,3,3
CA3St,False,False,True,3,3
CASULT,False,False,False,0,0
HC02220t,False,False,True,5,4
COPROSTabc,False,False,True,3,3
COPROSTt,False,False,True,2,1
COPROSTt2,False,False,True,1,2
DCA24GSc,True,False,False,1,0
DCA24GSr,False,False,False,0,0
DCA24Gte,True,False,False,1,0
DCA24Gtr,True,False,False,1,0
DCA3GSc,False,False,False,0,0
DCA3GSr,True,False,False,1,0
DCA3Gte,True,False,False,1,0
DCA3Gtr,True,False,False,1,0
DCA3Sabc,False,False,True,3,3
DCA3St,False,False,True,3,3
DCASULT,False,False,False,0,0
EX_3dhchol[e],False,False,False,0,0
EX_3dhdchol[e],False,False,False,0,0
EX_ca24g[e],False,False,False,0,0
EX_ca3s[e],False,False,False,0,0
EX_dca24g[e],False,False,False,0,0
EX_dca3g[e],False,False,False,0,0
EX_dca3s[e],False,False,False,0,0
EX_gca3s[e],False,False,False,0,0
EX_gcdca3s[e],False,False,False,0,0
EX_gdca3s[e],False,False,False,0,0
EX_tca3s[e],False,False,False,0,0
EX_tcdca3s[e],False,False,False,0,0
EX_tdca3s[e],False,False,False,0,0
EX_thyochol[e],False,False,False,0,0
GCA3Sabc,False,False,True,3,3
GCA3St,False,False,True,3,3
GCASULT,False,False,False,0,0
GCDCA3Sabc,False,False,True,3,3
GCDCA3St,False,False,True,3,3
GCDCASULT,False,False,False,0,0
GDCA3Sabc,False,False,True,3,3
GDCA3St,False,False,True,3,3
GDCASULT,False,False,False,0,0
GUDCA3Sabc,False,False,True,3,3
GUDCA3St,False,False,True,3,3
HYOCHOLabc,False,False,True,3,2
HYOCHOLt,False,False,True,2,1
HYOCHOLt2,False,False,True,1,1
ICDCHOLabc,False,False,True,3,3
ICDCHOLt,False,False,True,1,2
ICDCHOLt2,False,False,True,2,1
ISOCHOLabc,False,False,True,3,3
ISOCHOLt,False,False,True,2,3
ISOCHOLt2,True,False,False,1,0
LCA3Sabc,False,False,True,3,3
LCA3St,False,False,True,3,3
TCA3Sabc,False,False,True,3,3
TCA3St,False,False,True,3,3
TCASULT,False,False,False,0,0
TCDCA3Sabc,False,False,True,3,3
TCDCA3St,False,False,True,3,3
TCDCA6AH,True,False,False,1,0
TCDCASULT,False,False,False,0,0
TDCA3Sabc,False,False,True,3,3
TDCA3St,False,False,True,3,3
TDCASULT,False,False,False,0,0
THYOCHOLabc,False,False,True,3,2
THYOCHOLt,False,False,True,2,1
THYOCHOLt2,False,True,False,0,1
TUDCA3Sabc,False,False,True,3,3
TUDCA3St,False,False,True,3,3
UCHOLabc,False,False,True,3,3
UCHOLt,False,False,True,1,1
UCHOLt2,False,False,True,2,3
UDCA3Sabc,False,False,True,3,3
UDCA3St,False,False,True,3,3
UDCHOLt,False,False,True,4,4
UDCHOLt2,False,False,False,0,0
12HTACRtu,False,False,False,0,0
12HTACRtep,False,False,False,0,0
13DMTtu,False,False,False,0,0
13DMTtep,False,False,False,0,0
1513TACRtu,False,False,False,0,0
1513TACRtep,False,False,False,0,0
15DMTtu,False,False,False,0,0
15DMTtep,False,False,False,0,0
2HATVLAChc,False,False,True,2,1
2HATVACIDhc,False,False,True,2,1
2HATVACIDteb,False,False,True,3,2
2HATVACIDtep,False,False,True,5,4
2HATVACIDthc,False,False,True,5,4
2HATVLACteb,False,False,True,3,2
2HATVLACtep,False,False,True,5,4
2HATVLACthc,False,False,True,5,4
31DMTtu,False,False,False,0,0
31DMTtep,False,False,False,0,0
35DHPVStep,False,False,True,5,4
35DHPVSthc,False,False,True,5,4
3HPVSTETteb,False,False,True,3,1
3HPVSTETtev,False,False,True,3,1
3HPVSteb,False,False,True,3,1
3HPVStep,False,False,True,5,4
3HPVSthc,False,False,True,4,4
3ISPVSteb,False,False,True,3,1
3ISPVStep,False,False,True,5,4
3ISPVSthc,False,False,True,5,4
4BHGLZABCt,False,False,False,0,0
4BHGLZtev,False,False,False,0,0
4HATVACIDhc,False,False,True,2,1
4HATVACIDteb,False,False,True,3,2
4HATVACIDtep,False,False,True,5,4
4HATVACIDthc,False,False,True,5,4
4HATVLAChc,False,False,True,2,1
4HATVLACteb,False,False,True,3,2
4HATVLACtep,False,False,True,5,4
4HATVLACthc,False,False,True,5,4
56DHPVSteb,False,False,True,3,1
56DHPVStev,False,False,True,3,1
56EPPVSteb,False,False,True,3,1
56EPPVStev,False,False,True,3,1
6AHGLZABCt,False,False,False,0,0
6AHGLZtev,False,False,False,0,0
6BHGLZABCt,False,False,False,0,0
6BHGLZGLCABCt,False,False,False,0,0
6BHGLZGLCtev,False,False,False,0,0
6BHGLZtev,False,True,False,0,1
6EPSteb,False,False,True,3,1
6EPVStep,False,False,True,5,4
6EPVSthc,False,False,True,5,4
7AHGLZABCt,False,False,False,0,0
7AHGLZtev,False,False,False,0,0
7BHGLZABCt,False,False,False,0,0
7BHGLZGLCABCt,False,False,False,0,0
7BHGLZGLCtev,False,False,False,0,0
7BHGLZtev,False,False,False,0,0
7HPVSteb,False,False,True,3,1
7HPVStev,False,False,True,3,1
ALLOP2tu,False,False,True,1,2
ACMPtu,False,False,True,1,2
ACMPGLUTdt,False,False,False,0,0
ACMPGLUTtep,False,False,True,3,2
ACMPGLUTthc,False,False,True,3,2
ACMPGLUtep,False,False,True,3,2
ACMPGLUthc,False,False,True,3,2
ACMPdt,False,False,True,2,2
ACMPthc,False,False,True,3,2
ALLOP1tu,False,False,False,0,0
ALLOPtepvb,False,False,True,1,2
AM19CSteb,False,False,False,0,0
AM1ACSteb,False,False,False,0,0
AM1ACStep,False,False,False,0,0
AM1ALCSteb,False,False,False,0,0
AM1ALCStep,False,False,False,0,0
AM1C9CSteb,False,False,False,0,0
AM1C9CStev,False,False,False,0,0
AM1CCSteb,False,False,False,0,0
AM1CCStev,False,False,False,0,0
AM1CSAtep,False,False,False,0,0
AM4N9CStev,False,True,False,0,1
AM4NC9CSteb,False,False,False,0,0
AM4NCSteb,False,False,False,0,0
AM4NCStep,False,False,False,0,0
AM9CSAteb,False,False,False,0,0
AM9CSAtep,False,False,False,0,0
ATVACIDMCTtu,False,False,True,3,3
ATVACIDOATPtu,False,False,True,5,4
ATVACIDhc,False,False,True,2,1
ATVACIDhr,False,False,False,0,0
ATVACIDtdu,False,False,True,2,2
ATVACIDtu,False,False,True,1,2
ATVACYLGLUChc,True,False,False,1,0
ATVETHGLUChc,False,False,False,0,0
ATVLACGLCURhc,False,False,False,0,0
ATVLACThc,False,False,True,5,4
ATVLACh2r,True,False,False,1,0
ATVLAChc,False,False,True,1,1
ATVLAChr,False,False,False,0,0
ATVLACtdhc,False,False,True,5,4
ATVLACtu,False,False,True,1,2
Am19CStev,False,False,False,0,0
Am1CSAteb,False,False,False,0,0
CRGLZABCt,False,False,False,0,0
CRGLZtev,False,False,False,0,0
CRVS1tev,True,False,False,1,0
CRVSATPthc,False,False,False,0,0
CRVSATPtu,False,False,True,1,2
CRVSM1hr,False,False,True,3,4
CRVSM1teb,True,False,False,1,0
CRVSM23hr,False,False,True,3,4
CRVSM23teb,True,False,False,1,0
CRVSM23tev,True,False,False,1,0
CRVSM24teb,True,False,False,1,0
CRVSM24tev,True,False,False,1,0
CRVStu,False,False,True,5,4
CRVSthc,False,False,True,5,4
CSASULPteb,False,False,False,0,0
CSASULPtev,False,False,False,0,0
CSAtd,False,False,True,1,2
CSAtu,False,False,True,1,2
CVM1GLUChc,False,False,True,3,4
CVM23GLUChc,False,False,True,3,4
DHGLZABCt,False,False,False,0,0
DHGLZtev,False,False,False,0,0
DSPVSteb,False,False,True,3,1
DSPVStev,False,False,True,3,1
FVSGLUChc,False,False,False,0,0
FVShc,False,False,False,0,0
FVSteb,False,False,False,0,0
FVStep,False,False,True,5,4
FVStu,False,False,True,5,4
GLZABCteb,False,False,False,0,0
GLZtd,False,False,False,0,0
IBUPGLUCtchep,False,False,False,0,0
IBUPGLUCtpvb,False,False,False,0,0
IBUP_Rtdhep,False,False,True,5,4
IBUP_Rtdu,False,False,True,4,4
IBUP_Stbc,False,False,False,0,0
IBUP_Stdhep,False,False,True,4,3
IBUP_Stdu,False,False,True,4,3
LST4EXPTDhc,False,False,True,5,4
LST4EXPthc,False,False,True,5,4
LSTNtu,False,False,True,1,2
